ticket_id,customer_id,issue_date,issue_type,resolution_date,satisfaction_score,resolution_time_hours
TICK_89166,4dc3f238a63a17c82d8fd6f60273f445,2017-10-28,other,2017-10-30,4,52.2
TICK_73349,aec85558896424034ea880e902abbfbd,2016-10-19,product,2016-10-20,5,26.5
TICK_20470,7379ccc79f4f9651e5b35523dac6675c,2017-02-12,product,2017-02-15,4,89.6
TICK_10304,c9bd05e87a980d0197e1ac3b7cad5501,2018-03-19,payment,2018-03-21,5,48.6
TICK_32437,6f383780e8c8bbe7dcb5256bb2d488e6,2018-05-19,other,2018-05-21,4,67.2
TICK_65981,25daddfce277eafad87c4d28d71d8229,2018-02-10,product,2018-02-12,5,66.3
TICK_58249,76964e737528f1fd79340acd1881a5cd,2018-07-30,shipping,2018-07-31,4,24.8
TICK_86286,615e5edf00b62ca6f134b8656c75fa1b,2016-12-08,shipping,2016-12-09,5,31.7
TICK_98640,615e5edf00b62ca6f134b8656c75fa1b,2017-05-14,shipping,2017-05-20,2,157.9
TICK_55456,615e5edf00b62ca6f134b8656c75fa1b,2017-07-05,shipping,2017-07-05,4,3.1
TICK_58543,615e5edf00b62ca6f134b8656c75fa1b,2017-07-11,product,2017-07-14,3,82.1
TICK_28573,7607e42e3a93ed96cc608e768f497ade,2017-11-03,shipping,2017-11-05,5,62.1
TICK_78487,a581a65a64706359a642917e16faf4e0,2018-08-02,product,2018-08-02,5,14.3
TICK_59803,87f98bd940f6683f5f4af3d649d05be7,2018-04-12,shipping,2018-04-17,4,140.9
TICK_45693,7282e7e28bca4c8d52bee1bef2b4dcd4,2018-05-03,other,2018-05-04,5,46.1
TICK_35912,30a1aa7080aee7946cbfdf518232591b,2018-06-04,shipping,2018-06-06,5,66.7
TICK_90820,f30a1264b93b55ab92d2a2a202c32ac1,2016-12-31,payment,2016-12-31,5,22.3
TICK_23061,6b7021aa2622618c2a5fe9639f8282d2,2017-11-04,payment,2017-11-04,2,10.8
TICK_54233,d37b279f2460117555674ab42f173063,2018-07-01,payment,2018-07-02,5,30.7
TICK_83984,7265fdc420132e4933a419d08a2ad103,2016-12-13,payment,2016-12-15,2,53.5
TICK_83718,5775437e881f0a230649f5c63e1f9241,2018-04-26,other,2018-04-26,5,9.4
TICK_89525,7ed89b87166df84e69d929542a0852d2,2017-02-21,product,2017-02-25,5,99.3
TICK_35957,16ec27fb0960851e8be0060ea6ed2a32,2017-03-16,shipping,2017-03-17,5,43.2
TICK_79597,1617b1357756262bfa56ab541c47bc16,2018-01-10,shipping,2018-01-13,2,87.0
TICK_64733,b24db387af945bdac7f0e3802cdf45a7,2017-03-14,payment,2017-03-15,3,27.7
TICK_47166,0adc3e20e5189e89caeceafdbcb0646e,2017-11-02,product,2017-11-03,4,26.3
TICK_31764,5827bcd580d9c0a637c3482454a6d0cf,2017-10-25,shipping,2017-10-26,3,29.9
TICK_81600,94e3bbb32ca95492eebcfc811695e965,2018-05-24,other,2018-05-27,4,89.4
TICK_54612,2caeba0bfb84725435db827220e9f4ae,2018-06-19,product,2018-06-20,5,35.0
TICK_15484,4c1e1174487600804cccce389ec85d59,2017-12-24,shipping,2017-12-27,3,73.3
TICK_49095,b74584aa39691bb6fdd0f68571d3ba0b,2017-06-10,other,2017-06-11,5,34.7
TICK_59917,b74584aa39691bb6fdd0f68571d3ba0b,2016-11-01,product,2016-11-01,4,18.6
TICK_53465,e4a99835448411bc518166299f50f2d8,2016-12-16,product,2016-12-18,5,59.5
TICK_12035,b09dc8b0b3756201b63501ed4ab54ee2,2018-05-20,payment,2018-05-22,2,71.2
TICK_90296,9b2599fbc978e2b119aa13afd44211ed,2018-08-11,shipping,2018-08-12,5,25.6
TICK_45951,c8b9a3add5a69befef18e03e0658f3ef,2017-05-21,other,2017-05-24,4,75.7
TICK_97633,3fcab34e4df258a8081c47ee3db58832,2018-09-21,shipping,2018-09-21,1,20.2
TICK_18196,462dc285a81ff498ec5e0a1925711c19,2017-01-11,payment,2017-01-11,2,15.3
TICK_99163,a85f4461b4976515bf01ad76776638f9,2018-07-12,shipping,2018-07-12,4,14.8
TICK_90431,9361bfedd3cac453b63251a79df9928a,2018-08-24,shipping,2018-08-25,5,29.5
TICK_25601,b708e2ca2868effbb373e0a91ab58e97,2017-06-08,other,2017-06-11,5,80.1
TICK_83348,18aef611c590091fc3f183f0d527a11a,2018-04-21,shipping,2018-04-21,4,14.4
TICK_62497,c8db401ec63a5cf4fcc9e331cc626c96,2016-10-03,shipping,2016-10-03,4,3.9
TICK_87942,9c338ea8093192e203bc16add78c123c,2017-06-18,shipping,2017-06-21,3,88.4
TICK_98853,6d1476335098224a9d1807ba96a1eb2c,2018-04-03,payment,2018-04-03,5,16.7
TICK_88711,36175e3da7afbfa75d52b672702c36ca,2017-07-18,payment,2017-07-19,3,27.2
TICK_63112,add4449b1b01cfe21c015464931c4a36,2017-01-24,payment,2017-01-24,3,15.6
TICK_35064,daa1cd9ce91af39a90ddd87d37f99f7a,2016-11-15,product,2016-11-17,4,52.0
TICK_74928,dd903c92a94852dba21e825785f2a037,2017-09-25,payment,2017-09-30,3,129.6
TICK_52827,3f6cd3d8326965c0d9cc53a851559a0e,2017-03-22,shipping,2017-03-23,5,42.9
TICK_73675,539c53212dac6304e4fa970272abe6e0,2018-08-11,payment,2018-08-11,2,12.9
TICK_62626,39ace54f823a45d4ba2cd3a676c9fe47,2017-07-04,product,2017-07-05,4,31.2
TICK_80429,219819dc0d3df55657865808c63e2ca2,2018-01-25,product,2018-01-25,3,5.8
TICK_33583,8a20a3e68f8e26baa65f5abcb6c84c8b,2017-10-31,payment,2017-11-03,2,83.8
TICK_39098,0f0242e95194275e6fcb0660f728b7c3,2017-10-07,payment,2017-10-07,5,21.9
TICK_68313,193975bd76673bbfc641b872f90df6ce,2017-01-22,payment,2017-01-23,4,29.2
TICK_68905,3a6e442f93b75147358099fa79ac5358,2017-05-25,product,2017-05-26,5,33.6
TICK_18908,5fb239cb8ef28ff4b56d2e34da747f99,2018-06-09,product,2018-06-11,5,68.1
TICK_58294,ab3f65f2a61ccb5569a2af3c163330ec,2018-04-09,other,2018-04-11,4,50.1
TICK_46566,e94bc388ebb638442a3002cb89b303f8,2017-05-03,shipping,2017-05-05,5,57.0
TICK_50863,fe1194538300719835b59d540f2e1904,2017-04-17,payment,2017-04-20,4,82.5
TICK_14025,7f4dd5f1bbd777aac4f37a4ec70fe503,2018-08-17,payment,2018-08-20,4,73.8
TICK_74569,21a049a6d84d04fe9d105aebb810d753,2018-05-14,shipping,2018-05-14,3,23.7
TICK_33628,dc993ef2360509ca5a8fd7c78b2441d6,2018-04-03,payment,2018-04-03,4,20.9
TICK_58797,dc993ef2360509ca5a8fd7c78b2441d6,2018-01-06,payment,2018-01-11,5,120.6
TICK_73976,c200faabd3213f7bb7622f3e9a27571c,2017-03-26,product,2017-03-26,3,14.5
TICK_51218,a6961dc03f1ee1b29e69263585968776,2017-11-12,other,2017-11-13,1,43.9
TICK_31572,d3d6c763908df46d621bb82bd6f3b550,2018-06-30,payment,2018-07-03,5,77.3
TICK_78040,a837d50248732f4bc3d0fb03d01fe9c5,2018-04-23,product,2018-04-25,5,54.6
TICK_28383,a837d50248732f4bc3d0fb03d01fe9c5,2018-07-24,shipping,2018-07-26,5,68.2
TICK_35244,20d4138ec5c459f8c6e823676b3bd40c,2017-11-28,payment,2017-11-30,5,56.8
TICK_21829,5b123ce643eaafed4841bf3cbf1d2bd0,2017-09-08,shipping,2017-09-08,5,17.4
TICK_59953,0ab3d6b4dbec9970125fb421e7d69f75,2018-02-17,product,2018-02-19,3,48.8
TICK_62250,4d66c13cf85177ea674fb2d878c61d96,2017-04-23,payment,2017-04-25,2,66.5
TICK_60808,5ba405e307bd7a9c6991a51dd81bb417,2018-08-19,payment,2018-08-21,1,48.7
TICK_20204,9e1ee238ab71a46123701b18c7f96a70,2018-04-12,product,2018-04-13,3,27.8
TICK_79461,40268483d07701fa1f7742c9f5a23242,2018-08-13,other,2018-08-17,4,109.0
TICK_53434,d0336e4e5b32a3ac4319b917f5f826b8,2018-02-21,shipping,2018-02-25,5,110.1
TICK_95902,d0336e4e5b32a3ac4319b917f5f826b8,2018-05-24,other,2018-05-24,4,22.4
TICK_20279,e92f244376eed380877c6aab4cc5b0e0,2017-06-08,shipping,2017-06-08,4,20.5
TICK_67306,5fc94afe3011b978b89cc74c0a3fd96c,2017-09-05,shipping,2017-09-06,1,44.5
TICK_52410,4ce34b1541d53e6b1b023e4317ae0d3d,2017-01-25,other,2017-01-28,5,90.1
TICK_73013,895bbb0f6027aa8b3a841fdb10711dce,2017-03-18,payment,2017-03-20,5,65.8
TICK_35492,72dcad042bdf5d01a5b6f9c2457c53b7,2017-02-07,product,2017-02-08,4,25.0
TICK_55313,a9b092e07636a2774286bc1b77d677c3,2017-12-25,shipping,2017-12-28,4,89.0
TICK_84046,2007223e672598a56eef0066fd02531c,2017-05-24,product,2017-05-25,2,27.6
TICK_15344,538234e72ea3c12e36bac4e44680eafd,2017-08-10,payment,2017-08-10,4,13.1
TICK_58352,d436c42addfe867533ea17b839311b5f,2017-04-18,product,2017-04-20,4,52.6
TICK_19771,febea3481938a4b17570c46cb188996b,2018-09-26,shipping,2018-09-26,4,10.0
TICK_28967,69c63c544b530cd20fc9ca42a6b62525,2018-04-03,product,2018-04-06,4,80.2
TICK_89992,c2a3ea344de262f71dfb5d9f83a02adf,2017-07-02,other,2017-07-06,1,98.8
TICK_25614,c2a3ea344de262f71dfb5d9f83a02adf,2018-09-16,payment,2018-09-18,4,53.3
TICK_92671,2e614ef09050de569eca813df9d75659,2018-02-08,payment,2018-02-10,5,55.1
TICK_55490,32018577a9de50fb2ce98318e64b644f,2018-08-25,other,2018-08-26,4,47.2
TICK_68842,8943a36516635e4916eb25668432071e,2017-01-30,payment,2017-02-01,4,58.0
TICK_83238,b131df50e42e825b93ca23fa215df7d8,2018-09-26,other,2018-09-29,2,94.7
TICK_95663,2de44491346ab7fcc2819ddd069a54e4,2017-03-02,other,2017-03-05,4,73.8
TICK_41653,6641d4bc99bd20a09ec8c66f4c7ae0e3,2017-10-24,other,2017-10-24,3,23.6
TICK_39236,b65f29f78aceaa11c0fe3657d80bafaf,2018-08-15,payment,2018-08-17,5,64.8
TICK_72162,14b058d8b33ccd7b9812da8653b73003,2016-10-27,shipping,2016-10-28,3,45.5
TICK_70005,d420ffd55c04ab7659d5e02b1ea6e298,2018-09-28,shipping,2018-09-29,1,40.1
TICK_46320,c316d9222671b33a8b0d8c6a3a39ae3d,2017-11-15,payment,2017-11-18,5,73.9
TICK_56987,6a2b9e1cf75c8dc7507792227a5d0ee8,2018-01-28,shipping,2018-01-31,4,77.9
TICK_97917,9d71e1cf1662cfda7aeafb61975a3e78,2017-06-05,product,2017-06-06,5,35.2
TICK_64119,506052018fa9bf009ce9c65357ae07c8,2017-10-07,other,2017-10-09,4,54.2
TICK_76703,8b41260e4f96818d4497b04d0f6a5ba7,2018-05-08,other,2018-05-10,4,59.9
TICK_90635,4828dec276b8e9249578cab092211e13,2016-12-02,other,2016-12-04,4,55.7
TICK_45823,4828dec276b8e9249578cab092211e13,2017-05-18,product,2017-05-19,2,29.6
TICK_47794,40bf3102840808fa829fe713524a8a13,2017-03-26,product,2017-03-29,1,76.7
TICK_89715,e6c5cb7ce7b3053a70e5d43981faed19,2018-04-06,product,2018-04-07,5,33.2
TICK_22768,2812c5e9e26768d8b8d3046bb8aa366e,2017-11-06,payment,2017-11-07,4,44.0
TICK_52805,b687d0423417fa7cae8400313551240d,2018-06-04,other,2018-06-07,5,85.0
TICK_55672,b687d0423417fa7cae8400313551240d,2018-06-23,other,2018-06-27,5,104.9
TICK_46197,159dae69a6a70a53da6319ab31b3c69f,2018-09-01,payment,2018-09-01,1,6.8
TICK_35688,159dae69a6a70a53da6319ab31b3c69f,2018-02-09,shipping,2018-02-10,4,33.8
TICK_11414,803bedcfe54697fa00c48bbe097866cb,2017-08-13,other,2017-08-13,5,10.5
TICK_14216,803bedcfe54697fa00c48bbe097866cb,2018-02-23,payment,2018-02-24,5,44.9
TICK_10735,19dba1813de49accbb9b1ccf74cba591,2017-11-11,product,2017-11-11,3,19.3
TICK_79999,3c36eb6d59869d20b01693b3523bc996,2017-02-17,other,2017-02-19,5,66.7
TICK_91486,0d37f2be8271c870f6bceb81e37eb46c,2016-10-16,product,2016-10-17,4,38.7
TICK_73276,dce38f01fa48a5575a26fdd8b9c26ee2,2016-10-20,shipping,2016-10-22,5,59.0
TICK_78631,e41d9b2f803a19c7f51adaf47c319290,2017-11-04,product,2017-11-04,4,23.1
TICK_21217,e41d9b2f803a19c7f51adaf47c319290,2018-04-27,shipping,2018-04-28,2,28.0
TICK_63338,9be7121d4cf8f3e20e08d2b5366139df,2017-04-08,other,2017-04-09,5,42.0
TICK_14071,4adddc79dab2cd4d1dadc18dd4c1c14c,2016-11-06,product,2016-11-06,4,19.5
TICK_79857,4adddc79dab2cd4d1dadc18dd4c1c14c,2018-05-31,other,2018-06-02,5,65.0
TICK_60002,742cedd54dad5e81da2cdaf719678e3d,2017-01-01,shipping,2017-01-02,5,44.1
TICK_52155,4a33ff609e6c3acbd466f282620422dd,2017-12-24,product,2017-12-25,4,24.6
TICK_67333,5f798676abe9fe538e2242c8c07ae325,2018-06-12,product,2018-06-17,5,122.9
TICK_16639,7bb2dfd8b6d821891db258b2c198b86c,2017-03-12,payment,2017-03-15,3,95.6
TICK_87639,c194b82916f0a767cbc1195072f8d623,2017-05-01,payment,2017-05-02,4,24.1
TICK_38593,be6c647098667c50fe7e4c812d1ccefa,2017-12-16,payment,2017-12-17,5,35.1
TICK_99884,2c66657b5894a2f00212a533f2cbff92,2017-09-06,payment,2017-09-06,4,18.2
TICK_77163,7e42e1b6d62913f7c891b8418c7e6481,2017-08-22,product,2017-08-26,1,102.6
TICK_12398,3ec8c253718f538974f4d7f65ccb2a1e,2017-03-18,product,2017-03-19,4,45.1
TICK_85371,3ec8c253718f538974f4d7f65ccb2a1e,2018-05-11,shipping,2018-05-14,5,75.9
TICK_43868,3ec8c253718f538974f4d7f65ccb2a1e,2017-10-01,shipping,2017-10-04,5,73.6
TICK_79425,3ec8c253718f538974f4d7f65ccb2a1e,2018-07-30,shipping,2018-08-02,4,82.1
TICK_91917,0cc16ad1d769d46165a88a693f53107e,2016-10-20,shipping,2016-10-26,1,147.6
TICK_53956,0adc4805de3051fab8d98080c6cb2775,2017-07-31,other,2017-08-03,5,90.6
TICK_23691,0adc4805de3051fab8d98080c6cb2775,2018-07-16,payment,2018-07-18,5,67.2
TICK_87190,7db355df99a56ad307464851d9f45e23,2017-01-05,payment,2017-01-06,1,41.1
TICK_29024,fab37fa4a0d46b371b157c6ba187b76f,2017-02-02,other,2017-02-02,4,9.4
TICK_68740,fab37fa4a0d46b371b157c6ba187b76f,2016-12-13,shipping,2016-12-16,5,86.7
TICK_99264,b19bfa701ce8befc1b99b21afd3d2ad0,2017-03-30,other,2017-03-31,4,36.4
TICK_88262,98e1b7b12121febe52ac028baaf2901c,2017-01-10,shipping,2017-01-14,1,114.6
TICK_87573,9877437582f263da7d7e30a90c57b8bb,2018-07-22,payment,2018-07-24,4,59.6
TICK_49858,83f9b0b0944c671084d7458c71d2ca03,2017-11-18,payment,2017-11-19,1,38.3
TICK_46963,c6e2731c5b391845f6800c97401a43a9,2018-04-28,product,2018-04-30,3,54.6
TICK_15064,599ca149954743a9c925dfa8d343e51b,2016-10-13,other,2016-10-13,5,6.7
TICK_81582,d151f9375523a84ea9a619a40594b98e,2017-12-30,product,2018-01-01,5,68.7
TICK_77620,ab5925f86dedb8bf8ee88416ce4004d5,2017-06-06,shipping,2017-06-10,4,102.9
TICK_49609,d98edf3a73e942ed1ece36e5228783f5,2017-10-14,product,2017-10-15,4,36.9
TICK_91186,610080385422f68df555845ce3b081af,2017-09-04,other,2017-09-05,4,24.7
TICK_73198,f6df5969f9120bc4448e888d5dcf04c9,2017-06-17,product,2017-06-18,4,34.0
TICK_86006,d990271a4a5aafef194d5cd0ea385bde,2017-09-01,other,2017-09-02,5,27.2
TICK_31765,4f782c510387133d5a6b81769bb3c8b4,2017-09-18,product,2017-09-18,4,9.1
TICK_78546,0e1f0feb7a225bb2d8780b3ea5087297,2017-05-14,shipping,2017-05-15,2,34.6
TICK_62233,5fcc9e5618e149a1a40c31da01602529,2018-01-22,payment,2018-01-23,4,27.8
TICK_28587,e97cac1752dfd296c8e431c35cf9a0c6,2018-08-21,product,2018-08-21,5,14.3
TICK_90241,9ea39e2ec7b823ba5deb2c903ecd6d1e,2017-10-24,other,2017-10-27,2,91.9
TICK_38097,eeee9d1c48539af62348268fab136e2e,2018-03-04,product,2018-03-07,4,76.9
TICK_30812,38451f7954790eb28cdb29c802beabd3,2017-08-21,product,2017-08-21,4,9.6
TICK_70276,38451f7954790eb28cdb29c802beabd3,2017-01-04,payment,2017-01-05,4,24.5
TICK_42948,98ff9f70b5748c2f0518a94f9e9a975d,2017-06-23,product,2017-06-25,5,62.3
TICK_58807,aa9e932c3d1660b8c81518c6255ad08f,2018-08-19,product,2018-08-19,2,8.4
TICK_78509,f0287f4535d7b18e63bff00de4ebb889,2017-07-02,shipping,2017-07-04,5,56.9
TICK_79852,60ce73e9775f73dbdbc1ae5fbd9c2d73,2018-07-12,shipping,2018-07-15,5,72.7
TICK_40569,55311e340fbb8c4620330ff5a576f179,2018-07-09,product,2018-07-20,5,269.7
TICK_37157,9314c6c36c320bd971a7a06674dcd7f6,2017-05-02,payment,2017-05-02,4,23.6
TICK_97037,81e25bfc02fbc899c8f1110e1b6f28de,2016-12-20,product,2016-12-24,4,105.2
TICK_66978,de824925db8e6b5b73b972779dcf5736,2018-01-29,shipping,2018-01-29,2,22.4
TICK_43841,de824925db8e6b5b73b972779dcf5736,2018-05-14,other,2018-05-16,4,57.5
TICK_82644,de824925db8e6b5b73b972779dcf5736,2018-07-07,payment,2018-07-07,2,9.8
TICK_70583,97258762b7e0b0334f68a577c7aa3e66,2016-12-12,other,2016-12-14,2,54.1
TICK_77779,d9e05844502fb02690842f8397e40b78,2017-02-24,other,2017-02-24,3,14.4
TICK_13510,fcd3b5fa136fc340d8720e251c3ec8b2,2018-08-27,payment,2018-08-29,5,54.4
TICK_13584,2b111f3294213fd0a9f42c2af5f292df,2017-07-21,payment,2017-07-24,5,86.1
TICK_33700,a97425858c998f7521243b0ea387b80a,2018-02-25,shipping,2018-02-26,5,36.2
TICK_73945,a97425858c998f7521243b0ea387b80a,2017-02-20,product,2017-02-21,4,38.4
TICK_31563,076eddad7b3de780b619cd4faae6168b,2018-02-13,product,2018-02-15,2,58.0
TICK_67332,715dd4e1d91653e1bb321fddac59b55d,2017-05-08,other,2017-05-09,4,46.2
TICK_76762,3d34a26e48d1a4c625b3fe98ad99bf7b,2017-12-07,payment,2017-12-09,4,58.4
TICK_77521,f177505ed902d9043faa6798e4881af6,2018-05-05,product,2018-05-06,5,26.8
TICK_89076,957fb38c0094991e3e8a12fa2c1b31b9,2017-08-14,shipping,2017-08-14,5,15.6
TICK_68171,c8c236ed3d37d2c3f9c82ab51b5482fd,2018-09-12,other,2018-09-13,5,30.4
TICK_37823,4ae7657c4b99ad33c3b842f5f0decd86,2017-10-08,payment,2017-10-08,4,11.2
TICK_86720,969464fb93c7e359f0aa7ea053725334,2016-12-10,product,2016-12-12,4,62.2
TICK_26110,0eb400f3e6d2f08e70d2ab5af9c203f4,2018-03-12,product,2018-03-13,5,44.5
TICK_76872,f0e0e47278af8692f9b7f9f9a30d391b,2016-12-20,product,2016-12-22,4,65.2
TICK_56249,895ebf13f70811385a4922e54c182404,2018-02-01,other,2018-02-01,4,6.3
TICK_29551,895ebf13f70811385a4922e54c182404,2018-05-16,product,2018-05-16,2,7.2
TICK_97720,9f6f0cee8602770775a49c8a20d2053d,2017-12-10,product,2017-12-12,4,63.8
TICK_91388,69c783442bd511f3ee92190fef31e979,2017-08-31,payment,2017-09-01,5,44.3
TICK_72733,4bfed7ec90de2a498c6aaaf4ce5e4518,2017-04-08,other,2017-04-08,4,22.4
TICK_27787,4bfed7ec90de2a498c6aaaf4ce5e4518,2017-07-17,payment,2017-07-18,3,31.6
TICK_59560,4bfed7ec90de2a498c6aaaf4ce5e4518,2017-10-14,product,2017-10-14,1,17.5
TICK_37741,be7539a389676f3996466d36b46f3406,2017-11-10,shipping,2017-11-12,5,55.6
TICK_33493,3a8331c2730ad7283201bf2eb3a52ab0,2018-04-04,shipping,2018-04-05,5,29.8
TICK_73070,507fd1858c4a4323ba84d2d884273832,2018-03-20,shipping,2018-03-23,4,73.8
TICK_68974,93aaeed4e69b8ff70a4a732cee3e0415,2018-07-15,shipping,2018-07-15,4,12.0
TICK_66848,93aaeed4e69b8ff70a4a732cee3e0415,2017-05-27,payment,2017-05-28,3,30.2
TICK_58568,b42b9d560b787688809b95ff0f48bfdc,2018-04-11,product,2018-04-13,5,55.3
TICK_69306,b23e3f110598a3783b8bf7cf6e342d31,2018-07-15,payment,2018-07-19,1,97.7
TICK_86242,b23e3f110598a3783b8bf7cf6e342d31,2017-02-13,product,2017-02-15,5,62.0
TICK_26848,44b0e19cde4e2cb4acf0dcd9f314f248,2018-05-09,payment,2018-05-12,4,77.2
TICK_54376,01d87bd7900fc721cf5122c47b1d3a71,2018-02-23,product,2018-02-24,4,40.6
TICK_36367,00b7c3aa68e7f0e83117105ee4964a49,2017-04-13,payment,2017-04-14,2,33.5
TICK_23780,45193c34a13942938ead2873b64c360c,2018-09-18,payment,2018-09-19,5,45.1
TICK_29554,ce118c8b03f5d99c90b2bc0fc3a1518a,2017-03-26,payment,2017-03-30,5,103.4
TICK_54983,b9bd0125bcb3811b5c293767d5df01bd,2018-09-12,product,2018-09-13,4,25.8
TICK_85058,8eda31e4efd069e42b3a3bfd80ac5b7b,2017-02-01,other,2017-02-03,5,48.3
TICK_69384,d8fd788103297a589aa37f024dabba52,2017-01-16,other,2017-01-17,3,39.7
TICK_55969,24b0dd166675f7977b8a696d61e548d1,2017-04-13,other,2017-04-13,4,21.9
TICK_38217,3bd73d184f96fc1f26896de888b43819,2018-06-23,other,2018-06-27,4,99.0
TICK_15109,2db52308a812d2cbbd9f0efdf50fab9e,2018-03-30,product,2018-03-30,4,7.0
TICK_16116,00ab90b4fd9fa3d490ab687f992763d6,2017-02-25,shipping,2017-02-26,4,44.6
TICK_72029,00ab90b4fd9fa3d490ab687f992763d6,2017-03-19,shipping,2017-03-19,2,18.6
TICK_91864,394683dab19e214dafc244669dcc96c3,2018-04-14,shipping,2018-04-16,4,60.3
TICK_45013,b097036ec194b8151f619fe933161b3e,2018-07-06,other,2018-07-07,4,39.1
TICK_76120,dd1638563063c8bdf31cdd3cbd9e162c,2017-04-02,other,2017-04-02,1,22.8
TICK_42341,569ba71533670533f183c6bdc39cabe7,2018-09-26,product,2018-09-26,2,23.8
TICK_20467,6f40a2defdd5b7721f83ea57d31f3007,2018-08-20,other,2018-08-26,4,167.3
TICK_69808,99a9af34c9f3d18491e8facad007be44,2018-06-15,product,2018-06-16,4,33.3
TICK_89469,4ae72d0daf2448a49bf98ec1b8cf68b5,2018-04-25,shipping,2018-04-27,4,71.5
TICK_88923,2eeba831771fb92a3076f148c090cc28,2018-09-28,product,2018-10-01,4,82.0
TICK_15365,2eeba831771fb92a3076f148c090cc28,2017-02-23,other,2017-02-23,2,2.5
TICK_16098,751e579ed6c435ddbe018ccc5b68e13d,2017-10-06,product,2017-10-08,4,70.7
TICK_67375,54c7caa736af6a506044c72c0559537c,2016-11-11,payment,2016-11-13,5,60.1
TICK_20497,8198f185b4b0aa7deea981ca451b1b1b,2018-08-20,shipping,2018-08-22,5,56.4
TICK_27298,5c2bab9a09604f016d9ccd13242db649,2018-08-29,product,2018-08-30,5,28.4
TICK_96012,e7b19354d2180c9a75a2ec0911db3a48,2017-12-20,shipping,2017-12-20,4,6.6
TICK_89327,cbc1a4a40e7aa73b36fc4ba3e3bb663c,2018-05-11,product,2018-05-12,2,37.9
TICK_66819,a28c4592ffac2cd667bcd6878dd111c2,2016-12-26,shipping,2016-12-27,1,39.9
TICK_37626,cbd8e50ddd632c2457b5b6340498e211,2017-11-06,shipping,2017-11-07,4,24.1
TICK_83626,74aba88f4bfcb37413bf591ff9160a05,2018-07-26,other,2018-07-27,4,45.9
TICK_81492,fbbb39b80d5d738c7060c499c8b132d0,2017-09-12,product,2017-09-12,2,9.3
TICK_30925,98b76889a5a14021b4a1f8adf2f69665,2018-03-25,shipping,2018-03-25,1,10.5
TICK_34421,78ce1d88d4e725232f330abfa2dda705,2017-07-24,shipping,2017-07-25,5,39.6
TICK_43446,9ade285b90d484ea144b9733aa9cf2d9,2017-09-13,other,2017-09-14,5,26.6
TICK_63534,b6fd5c47ae1a019bb093ea2333e47771,2017-01-12,shipping,2017-01-15,3,93.1
TICK_97165,4869717be7887d39ef6cbf9a130629ef,2017-06-24,product,2017-06-24,5,9.3
TICK_91114,47f1f1245c92a6897e654d5f0c0a3f0d,2017-05-09,product,2017-05-12,4,72.4
TICK_76292,52f7baf30ea546558b3216fdd25b36c8,2018-01-20,product,2018-01-21,4,46.8
TICK_70726,0764fd70cf180925814aac76754a1a65,2018-07-04,other,2018-07-06,5,51.1
TICK_69072,0764fd70cf180925814aac76754a1a65,2018-07-14,payment,2018-07-14,2,22.1
TICK_91274,94ae739e955e77518c3ca587d09accf0,2017-03-07,other,2017-03-09,5,50.3
TICK_94807,4b363e6fce789d1f4e9b86c41fb88c5b,2018-08-18,product,2018-08-19,5,41.8
TICK_74972,688d5dc30311f2b5c9deb3776842896a,2018-03-09,payment,2018-03-09,2,14.4
TICK_38544,2909df1003b1aa5d3a49acb20a776531,2018-04-08,shipping,2018-04-10,4,55.7
TICK_48920,b01e659ea32e3dd23367daec082b74bc,2017-12-06,payment,2017-12-09,2,95.3
TICK_67767,db55e22111b4944405ed812da9fa96d2,2017-07-11,payment,2017-07-15,4,96.4
TICK_32875,c5caf3ba9c0bec1cb22624b0759839fb,2018-01-21,product,2018-01-22,2,43.9
TICK_77641,1684ae14611db66fcad47175a24b643d,2017-04-21,other,2017-04-23,4,59.6
TICK_20053,eb6ebc68d7ab6ad83e9d68dc1b707f1c,2017-07-25,product,2017-07-25,3,6.0
TICK_15127,95a614f4e894a20b406e2e5f866b8347,2017-05-13,shipping,2017-05-14,5,44.7
TICK_14024,a1aeaf6f487aa3a4e8bd67fcd86511c5,2017-08-31,payment,2017-08-31,5,8.0
TICK_22362,251c3ac01400662353068f216a7293ee,2017-12-12,product,2017-12-14,2,58.7
TICK_80746,64071b76b477a3abfeee800af096db82,2016-11-06,payment,2016-11-07,4,25.4
TICK_94241,891055fab7b24be84e5541107297b28b,2017-04-20,shipping,2017-04-20,5,18.6
TICK_50272,7f89f97dcd89a2822583cfb3ab874788,2018-02-22,payment,2018-02-22,4,22.3
TICK_78132,66fc002d7b5e214c289a69fb62d036bf,2018-08-25,product,2018-08-27,4,54.6
TICK_44490,1669b0ab07d06da79fad8040b806df43,2016-10-08,other,2016-10-09,3,38.9
TICK_19661,fa13a66883870e318eaf825f103d95b2,2017-09-13,other,2017-09-13,5,9.4
TICK_12952,b28f05c74142c8e7c6e07e5336fa63ae,2018-05-11,product,2018-05-15,4,105.7
TICK_97400,7ac7d517b48638edff7d3ccc84063742,2017-12-20,payment,2017-12-21,5,25.4
TICK_19624,7ac7d517b48638edff7d3ccc84063742,2018-08-17,product,2018-08-18,1,44.4
TICK_46755,3f16a23ea2f57ab05ca7faf84886628a,2018-02-19,other,2018-02-19,5,7.1
TICK_59679,200e21989c5aaa585ac362e8a26448d5,2018-04-01,shipping,2018-04-01,5,19.5
